Set parameter TimeLimit to value 7200
Setting GBD: A two-stage implementation of the stage-of-the-art generalized Benders decomposition (GBD) approach proposed by Lin & Tian (2021).

----------------- start of the first stage -----------------

Iter     Best Incumbent      BestBound     Gap      Time  #VioCuts
3660        1517714.513    1892117.677    19.8    4639.2         1
3661        1517714.513    1892117.677    19.8    4640.3         1
3662        1517714.513    1892117.677    19.8    4641.5         1
3663        1517714.513    1892117.677    19.8    4642.6         1
3664        1517714.513    1892117.677    19.8    4643.8         1
3665        1517714.513    1892117.677    19.8    4644.9         1
3666        1517714.513    1892117.677    19.8    4646.1         1
3667        1517714.513    1892117.677    19.8    4647.2         1
3668        1517714.513    1892117.677    19.8    4648.4         1
3669        1517714.513    1892117.677    19.8    4649.6         1
3670        1517714.513    1892117.677    19.8    4650.8         1
3671        1517714.513    1892117.677    19.8    4652.0         1
3672        1517714.513    1892117.677    19.8    4653.3         1
3673        1517714.513    1892117.677    19.8    4654.5         1
3674        1517714.513    1892117.677    19.8    4655.7         1
3675        1517714.513    1892117.677    19.8    4656.8         1
3676        1517714.513    1892117.677    19.8    4658.0         1
3677        1517714.513    1892117.677    19.8    4659.2         1
3678        1517714.513    1892117.677    19.8    4660.4         1
3679        1517714.513    1892117.677    19.8    4661.6         1
3680        1517714.513    1892117.677    19.8    4662.7         1
3681        1517714.513    1892117.677    19.8    4663.9         1
3682        1517714.513    1892117.677    19.8    4665.1         1
3683        1517714.513    1892117.677    19.8    4666.2         1
3684        1517714.513    1892117.677    19.8    4667.4         1
3685        1517714.513    1892117.677    19.8    4668.7         1
3686        1517714.513    1892117.677    19.8    4669.9         1
3687        1517714.513    1892117.677    19.8    4671.0         1
3688        1517714.513    1892117.677    19.8    4672.2         1
3689        1517714.513    1892117.677    19.8    4673.4         1
3690        1517714.513    1892117.677    19.8    4674.5         1
3691        1517714.513    1892117.677    19.8    4675.7         1
3692        1517714.513    1892117.677    19.8    4676.8         1
3693        1517714.513    1892117.677    19.8    4678.0         1
3694        1517714.513    1892117.677    19.8    4679.1         1
3695        1517714.513    1892117.677    19.8    4680.3         1
3696        1517714.513    1892117.677    19.8    4681.5         1
3697        1517714.513    1892117.677    19.8    4682.6         1
3698        1517714.513    1892117.677    19.8    4683.9         1
3699        1517714.513    1892117.677    19.8    4685.1         1
3700        1517714.513    1892117.677    19.8    4686.2         1
3701        1517714.513    1892117.677    19.8    4687.4         1
3702        1517714.513    1892117.677    19.8    4688.6         1
3703        1517714.513    1892117.677    19.8    4689.7         1
3704        1517714.513    1892117.677    19.8    4690.9         1
3705        1517714.513    1892117.677    19.8    4692.0         1
3706        1517714.513    1892117.677    19.8    4693.2         1
3707        1517714.513    1892117.677    19.8    4694.3         1
3708        1517714.513    1892117.677    19.8    4695.4         1
3709        1517714.513    1892117.677    19.8    4696.6         1
3710        1517714.513    1892117.677    19.8    4697.7         1
3711        1517714.513    1892117.677    19.8    4699.0         1
3712        1517714.513    1892117.677    19.8    4700.2         1
3713        1517714.513    1892117.677    19.8    4701.4         1
3714        1517714.513    1892117.677    19.8    4702.5         1
3715        1517714.513    1892117.677    19.8    4703.7         1
3716        1517714.513    1892117.677    19.8    4704.8         1
3717        1517714.513    1892117.677    19.8    4705.9         1
3718        1517714.513    1892117.677    19.8    4707.0         1
3719        1517714.513    1892117.677    19.8    4708.2         1
3720        1517714.513    1892117.677    19.8    4709.3         1
3721        1517714.513    1892117.677    19.8    4710.4         1
3722        1517714.513    1892117.677    19.8    4711.6         1
3723        1517714.513    1892117.677    19.8    4712.7         1
3724        1517714.513    1892117.677    19.8    4714.1         1
3725        1517714.513    1892117.677    19.8    4715.2         1
3726        1517714.513    1892117.677    19.8    4716.4         1
3727        1517714.513    1892117.677    19.8    4717.5         1
3728        1517714.513    1892117.677    19.8    4718.6         1
3729        1517714.513    1892117.677    19.8    4719.8         1
3730        1517714.513    1892117.677    19.8    4720.9         1
3731        1517714.513    1892117.677    19.8    4722.0         1
3732        1517714.513    1892117.677    19.8    4723.2         1
3733        1517714.513    1892117.677    19.8    4724.3         1
3734        1517714.513    1892117.677    19.8    4725.5         1
3735        1517714.513    1892117.677    19.8    4726.6         1
3736        1517714.513    1892117.677    19.8    4727.8         1
3737        1517714.513    1892117.677    19.8    4729.1         1
3738        1517714.513    1892117.677    19.8    4730.3         1
3739        1517714.513    1892117.677    19.8    4731.5         1
3740        1517714.513    1892117.677    19.8    4732.7         1
3741        1517714.513    1892117.677    19.8    4733.8         1
3742        1517714.513    1892117.677    19.8    4735.0         1
3743        1517714.513    1892117.677    19.8    4736.1         1
3744        1517714.513    1892117.677    19.8    4737.3         1
3745        1517714.513    1892117.677    19.8    4738.5         1
3746        1517714.513    1892117.677    19.8    4739.6         1
3747        1517714.513    1892117.677    19.8    4740.8         1
3748        1517714.513    1892117.677    19.8    4741.9         1
3749        1517714.513    1892117.677    19.8    4743.1         1
3750        1517714.513    1892117.677    19.8    4744.4         1
3751        1517714.513    1892117.677    19.8    4745.6         1
3752        1517714.513    1892117.677    19.8    4746.8         1
3753        1517714.513    1892117.677    19.8    4747.9         1
3754        1517714.513    1892117.677    19.8    4749.0         1
3755        1517714.513    1892117.677    19.8    4750.2         1
3756        1517714.513    1892117.677    19.8    4751.4         1
3757        1517714.513    1892117.677    19.8    4752.5         1
3758        1517714.513    1892117.677    19.8    4753.7         1
3759        1517714.513    1892117.677    19.8    4754.9         1
3760        1517714.513    1892117.677    19.8    4756.0         1
3761        1517714.513    1892117.677    19.8    4757.2         1
3762        1517714.513    1892117.677    19.8    4758.5         1
3763        1517714.513    1892117.677    19.8    4759.7         1
3764        1517714.513    1892117.677    19.8    4760.8         1
3765        1517714.513    1892117.677    19.8    4762.0         1
3766        1517714.513    1892117.677    19.8    4763.2         1
3767        1517714.513    1892117.677    19.8    4764.3         1
3768        1517714.513    1892117.677    19.8    4765.5         1
3769        1517714.513    1892117.677    19.8    4766.6         1
3770        1517714.513    1892117.677    19.8    4767.7         1
3771        1517714.513    1892117.677    19.8    4768.9         1
3772        1517714.513    1892117.677    19.8    4770.1         1
3773        1517714.513    1892117.677    19.8    4771.3         1
3774        1517714.513    1892117.677    19.8    4772.4         1
3775        1517714.513    1892117.677    19.8    4773.7         1
3776        1517714.513    1892117.677    19.8    4774.9         1
3777        1517714.513    1892117.677    19.8    4776.1         1
3778        1517714.513    1892117.677    19.8    4777.2         1
3779        1517714.513    1892117.677    19.8    4778.4         1
3780        1517714.513    1892117.677    19.8    4779.5         1
3781        1517714.513    1892117.677    19.8    4780.7         1
3782        1517714.513    1892117.677    19.8    4781.8         1
3783        1517714.513    1892117.677    19.8    4783.0         1
3784        1517714.513    1892117.677    19.8    4784.1         1
3785        1517714.513    1892117.677    19.8    4785.3         1
3786        1517714.513    1892117.677    19.8    4786.4         1
3787        1517714.513    1892117.677    19.8    4787.6         1
3788        1517714.513    1892117.677    19.8    4788.9         1
3789        1517714.513    1892117.677    19.8    4790.0         1
3790        1517714.513    1892117.677    19.8    4791.2         1
3791        1517714.513    1892117.677    19.8    4792.4         1
3792        1517714.513    1892117.677    19.8    4793.5         1
3793        1517714.513    1892117.677    19.8    4794.7         1
3794        1517714.513    1892117.677    19.8    4795.8         1
3795        1517714.513    1892117.677    19.8    4797.0         1
3796        1517714.513    1892117.677    19.8    4798.1         1
3797        1517714.513    1892117.677    19.8    4799.3         1
3798        1517714.513    1892117.677    19.8    4800.4         1
